Gene,Pattern_1 x Pattern_14,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
KRT37,vsBoth,1988,3,2,162.070397143228,6.41003528868071e-36,3.88653068990269e-35,-9.59898773167039,-2.24809812334786,10.3853996689475,8.07333892418966e-22,0.0245699337263244,2.88956505080064e-25,9.99692700539399e-21,0.0840791777149089,4.06650073118277e-24
CSTA,vsBoth,1988,3,2,105.126340726027,1.48629549009256e-23,5.74861789062981e-23,-8.4827857421937,-3.00780333546894,7.59272260763842,2.19865307158138e-17,0.00263143366538668,3.1325267913491e-14,2.29610206345622e-16,0.010825835016417,2.85796163729041e-13
TFF1,vsBoth,1988,3,2,90.645782830733,2.07261365173565e-20,6.8955950506435e-20,-8.42857273338618,-3.79925071031109,6.28584113413485,3.49906659199503e-17,0.000145134216898285,3.26083273967585e-10,3.62266946126998e-16,0.000710238260522605,2.43818487829054e-09
GPRC5A,vsBoth,1988,3,2,66.928996592098,2.92787849860999e-15,7.38693572180244e-15,-7.32468458008591,-3.42936764236442,5.26435858186068,2.39461262846292e-13,0.000604989429629518,1.40679637750118e-07,2.09460818317911e-12,0.00275122390103575,8.89216997234089e-07
FXYD3,vsBoth,1988,3,2,63.4096487294291,1.70125623036069e-14,4.13003616353763e-14,-7.49688764223411,-4.16439404827895,4.37233249420221,6.53509501966801e-14,3.12180552942957e-05,1.2292612413785e-05,5.87995446237184e-13,0.000163371367467245,6.69611177873901e-05
TNFSF10,vsBoth,1988,3,2,59.5445705477496,1.17506202689284e-13,2.73669158130589e-13,-7.39205560286738,-4.37719857773076,3.89047722323969,1.44576039659765e-13,1.20214440860372e-05,0.000100047267987848,1.27911474878956e-12,6.55632464904146e-05,0.00049811767023689
IFT122,vsBoth,1988,3,2,52.4048042155528,4.17293242525005e-12,8.96622276171228e-12,-6.47451010233559,-3.02056168698598,4.67002785627782,9.51200475618205e-11,0.00252306307618111,3.01158894888997e-06,7.31042719145174e-10,0.0104092954790947,1.72731939341563e-05
ELF3,vsBoth,1988,3,2,48.3331615923744,3.1958568187105e-11,6.58712473287827e-11,-6.86814458390619,-4.68016083879448,2.66291156718297,6.50422835846941e-12,2.8664994839228e-06,0.0077467770014377,5.29613233676003e-11,1.64654726570135e-05,0.0292900969341871
NECTIN2,vsBoth,1988,3,2,45.3496766407643,1.42050523774288e-10,2.82820285654602e-10,-6.66327688290198,-4.58489066724368,2.51466506414923,2.67788465292304e-11,4.54224054855033e-06,0.0119145514226748,2.11705573986569e-10,2.56604322673276e-05,0.0433332908381183
PSMD3,vsBoth,1988,3,2,41.5411584991261,9.53788421416471e-10,1.82453770293156e-09,-5.60976779083776,-2.3867426019509,4.40391486265504,2.02598273195425e-08,0.0169983879057494,1.06314679898615e-05,1.36076283977675e-07,0.0599639784723985,5.82409716899765e-05
TIMP1,vsBoth,1988,3,2,39.8204503802326,2.25475348306478e-09,4.22776247801756e-09,-2.6222124450692,-5.63850628314069,-4.96201648996937,0.00873609551919546,1.71531563017787e-08,6.97650709359155e-07,0.0326561845154496,1.15770959438178e-07,4.20152156237847e-06
ABHD2,vsBoth,1988,3,2,38.0058334702435,5.5864783736915e-09,1.02634174644642e-08,-5.29252050468049,-2.1469577287151,4.31754959230308,1.20641938039883e-07,0.0317966470514277,1.57770967532272e-05,7.66773953867733e-07,0.106636299262339,8.49747516863309e-05
OXLD1,vsBoth,1988,3,2,37.8783595631194,5.95413570983695e-09,1.09199497842464e-08,-5.41457517519279,-2.38966065224425,4.11724138737261,6.14343890311371e-08,0.0168639465920061,3.83434411008778e-05,3.98711544270132e-07,0.0595363264322471,0.000198889359954913
