Gene,Pattern_1 x Pattern_12,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
TOMM20,vsBoth,2303,3,2,114.022180836664,1.73939422580264e-25,3.24052155080339e-25,-7.4962437837044,-2.06388119061249,9.25678518575666,6.56725992323891e-14,0.0390289825502965,2.10679920493793e-20,2.96568917500439e-13,0.102785929724876,1.07671028061485e-19
GRB2,vsBoth,2303,3,2,112.721063618992,3.33374239519496e-25,6.18040919868136e-25,-8.80014809705674,-4.06948572279096,7.97689077742468,1.3663571855383e-18,4.7117026740797e-05,1.50065507971049e-15,6.75336850490554e-18,0.00015869227368361,6.98776130284683e-15
C1QBP,vsBoth,2303,3,2,110.238546623729,1.15346322857581e-24,2.12280885647885e-24,-7.8370089606615,-2.68848433008163,8.74598400675115,4.61405136534242e-15,0.00717772044333892,2.21080427125434e-18,2.1293604896201e-14,0.0205666591848631,1.08747468510993e-17
HSPA9,vsBoth,2303,3,2,102.65075942473,5.12472787727554e-23,9.1796574454569e-23,-7.47043417794529,-2.46136413934507,8.51480474724492,7.993064560769e-14,0.0138409807855238,1.66871227926809e-17,3.60288632741485e-13,0.0383276598197798,8.07912065263132e-17
BHLHE40,vsBoth,2303,3,2,101.817250972619,7.77436398816058e-23,1.38964626235853e-22,-7.42871545338864,-2.43509611642355,8.48923244873535,1.09657353202779e-13,0.0148878344689123,2.08006304414689e-17,4.92952289812862e-13,0.0410922783160632,1.00532082460975e-16
NARS,vsBoth,2303,3,2,101.533291015698,8.96037098776569e-23,1.60042747918116e-22,-7.87656004689678,-3.10880530804194,8.07621487883681,3.36517236060654e-15,0.00187845455478207,6.68081129280195e-16,1.55743426164486e-14,0.00568259226825849,3.13260461196285e-15
CAPRIN1,vsBoth,2303,3,2,89.3366881868369,3.98827085167637e-20,6.82237247826495e-20,-6.78249157541708,-2.03136033052245,8.08757709055151,1.18120752473375e-11,0.0422184554639984,6.08633085243542e-16,5.06135350013413e-11,0.11071694330042,2.85568709722389e-15
C3,vsBoth,2303,3,2,85.3136120161389,2.98115484944786e-19,5.01582497007165e-19,-2.05045382477141,-6.6744881440438,-8.19179333599668,0.0403201653537454,2.48096533666277e-11,2.57362276450141e-16,0.105990649099826,1.05587284590023e-10,1.21582779751967e-15
SLIRP,vsBoth,2303,3,2,85.0405414321258,3.41728388826175e-19,5.74187101060416e-19,-6.70019978204471,-2.09863758071704,7.82811198106238,2.08134788116581e-11,0.0358488608983695,4.95250738563722e-15,8.87479208830771e-11,0.0948765779539741,2.28411406169668e-14
DNAJB1,vsBoth,2303,3,2,84.6173527643023,4.22255495634678e-19,7.08145477651039e-19,-6.86461784332103,-2.35320540644967,7.66379450613963,6.66694857952907e-12,0.0186123494329588,1.80518646135426e-14,2.87419997888928e-11,0.0508491751748131,8.23016400391015e-14
GATA3-AS1,vsBoth,2303,3,2,78.2787921601412,1.00456087007955e-17,1.63717941032258e-17,-6.7410364958297,-2.466621399709,7.25241059661191,1.57260696122139e-11,0.0136394484928347,4.09418492074848e-13,6.71925797635409e-11,0.0378053936610421,1.81813151143445e-12
SEC11C,vsBoth,2303,3,2,78.0735471993085,1.11312678788362e-17,1.81202512733178e-17,-6.96402837728373,-2.81362519792662,7.02649003056778,3.30677954401358e-12,0.00489863065085294,2.11793705623173e-12,1.43671328193579e-11,0.0142826249471119,9.25001772351979e-12
PLEKHF2,vsBoth,2303,3,2,75.8299043485194,3.41779089980648e-17,5.51502438726003e-17,-6.42339680753552,-2.11932711241121,7.31622807046457,1.33266497790353e-10,0.0340628318850869,2.55038061883348e-13,5.55999694976361e-10,0.0903951966104988,1.13748804108692e-12
DYNLL2,vsBoth,2303,3,2,75.4893259462942,4.05229589337503e-17,6.52943459436361e-17,-6.78231474736842,-2.66637766449441,6.9727303523886,1.18265463827609e-11,0.00766735060335426,3.10848086962119e-12,5.06718292994084e-11,0.0218881074927623,1.35115979582226e-11
CNBP,vsBoth,2303,3,2,75.3213670397308,4.40730354334284e-17,7.09606325685309e-17,-6.39511169099792,-2.10257387911794,7.29703608015875,1.60430043351008e-10,0.0355030352634375,2.94175929856578e-13,6.68041530655384e-10,0.094008127606628,1.30994758409178e-12
AHCY,vsBoth,2303,3,2,74.8994186870968,5.44249305114992e-17,8.75016531418954e-17,-6.28240588276984,-1.96158042914276,7.3508609002375,3.33373097769835e-10,0.0498113526384859,1.96934281971565e-13,1.37516402830057e-09,0.129565795867092,8.8035540651091e-13
LYZ,vsBoth,2303,3,2,74.3507050124335,7.16060213627727e-17,1.14819819326542e-16,-3.46217689084674,-7.24125716135727,-6.76109139036048,0.000535824860338867,4.44544565362293e-13,1.36956094513762e-11,0.00168983359579202,1.97202154484338e-12,5.85855492522806e-11
